# x_m, y_m, w_tr_right_m, w_tr_left_m
-4.486419, 12.821496, 2.375000, 0.875000
-4.380465, 12.395599, 2.219410, 0.812500
-4.207377, 11.989233, 2.114866, 0.673146
-3.041166, 12.373644, 0.812500, 0.534000
-2.922033, 12.149702, 0.762910, 0.576222
-2.745408, 11.990436, 0.812500, 0.589624
-2.506146, 11.943156, 0.755190, 0.562500
-2.713891, 10.653157, 2.086040, 0.687500
-2.327264, 10.529991, 2.187500, 0.812500
-1.987660, 10.466376, 1.952562, 0.875000
-1.660253, 10.436135, 1.692123, 0.875000
-1.384337, 10.430766, 1.437500, 0.875000
-1.173098, 10.435592, 1.202212, 0.875000
-1.023601, 10.440844, 1.107503, 0.875000
-0.893926, 10.442468, 1.000000, 0.875000
-0.791300, 10.440073, 0.937500, 0.875000
-0.728540, 10.438326, 1.000000, 0.812500
-0.669049, 10.433233, 1.091516, 0.750000
-0.636735, 10.431801, 1.187500, 0.750000
-0.617900, 10.436358, 1.365021, 0.750000
-0.610446, 10.446668, 1.500000, 0.687500
-0.594433, 10.448594, 1.625000, 0.687500
-0.560200, 10.426430, 1.688657, 0.687500
-0.529379, 10.400471, 1.750000, 0.625000
-0.490594, 10.352995, 1.625000, 0.625000
2.326594, 11.418347, 0.750000, 2.191069
2.398744, 11.086530, 0.814900, 2.312500
2.535415, 10.781799, 1.000000, 2.438301
2.594622, 10.467785, 1.062500, 2.610825
2.578546, 10.151102, 1.062500, 2.625000
2.638776, 9.861720, 1.125000, 2.687500
2.582648, 9.594957, 1.064337, 2.627975
2.615712, 9.341323, 1.107503, 2.661209
2.592870, 9.110127, 1.125000, 2.687500
2.517514, 8.901270, 1.062500, 2.562500
2.540386, 8.690597, 1.062500, 2.631688
2.513029, 8.487724, 1.078917, 2.599579
2.485389, 8.286963, 1.062500, 2.625000
2.457374, 8.086813, 1.062500, 2.562500
2.429028, 7.886866, 1.000000, 2.562500
2.400648, 7.688487, 1.000000, 2.500000
2.322538, 7.496721, 0.937500, 2.375000
2.343223, 7.290474, 0.937500, 2.195521
2.264840, 7.099121, 0.875000, 2.034853
2.285057, 6.892323, 0.875000, 1.875000
2.206255, 6.700869, 0.812500, 1.688657
2.226220, 6.494961, 0.822059, 1.520691
2.147057, 6.303451, 0.812500, 1.383496
2.166698, 6.097599, 0.812500, 1.257788
2.136717, 5.899026, 0.812500, 1.162567
2.106611, 5.700576, 0.750000, 1.062500
2.076447, 5.502585, 0.750000, 1.000000
2.046114, 5.304242, 0.687500, 0.951972
-0.949376, 5.562426, 1.733178, 0.750000
-0.979656, 5.365600, 1.822172, 0.750000
-1.010047, 5.168453, 1.976424, 0.812500
-1.040474, 4.971378, 2.088847, 0.812500
-1.070968, 4.774033, 2.257799, 0.875000
-1.101492, 4.576542, 2.375000, 0.875000
-1.132002, 4.379059, 2.375000, 0.937500
-1.162539, 4.181181, 2.437500, 0.937500
-1.193028, 3.983267, 2.437500, 1.000000
-1.223465, 3.785183, 2.500000, 1.000000
-1.253843, 3.586848, 2.488254, 1.030776
-1.284112, 3.388427, 2.519456, 1.001951
-1.314278, 3.189734, 2.500781, 1.062500
-1.344302, 2.990876, 2.431081, 1.062500
-1.374160, 2.791863, 2.298097, 1.125000
-1.403848, 2.592555, 2.216768, 1.125000
-1.433334, 2.392986, 2.100037, 0.988212
-1.462817, 2.191516, 2.015564, 0.812500
0.488754, 1.711609, 0.625000, 0.750000
0.461830, 1.517887, 0.637377, 0.750000
0.387311, 1.333981, 0.625000, 0.687500
0.416005, 1.144319, 0.625000, 0.687500
0.400646, 0.966084, 0.625000, 0.687500
0.392630, 0.794553, 0.625000, 0.687500
0.393692, 0.630170, 0.625000, 0.687500
-1.566317, 0.138691, 2.133256, 0.922801
-1.500849, -0.199453, 2.388122, 1.185854
-1.446283, -0.397826, 2.474874, 1.125000
