# x_m, y_m, w_tr_right_m, w_tr_left_m
40.262725, -3.993322, 1.054050, 1.117489
40.181546, -4.051687, 1.084367, 1.134163
40.098164, -4.106861, 1.110837, 1.140090
40.012114, -4.157688, 1.138190, 1.143167
39.924326, -4.205571, 1.152624, 1.155430
39.837912, -4.255857, 1.155566, 1.157443
39.751565, -4.306257, 1.149977, 1.152149
39.662651, -4.351911, 1.142443, 1.151018
39.570815, -4.391341, 1.136697, 1.141900
39.477199, -4.426471, 1.137149, 1.138484
39.382560, -4.458738, 1.138507, 1.134457
39.287352, -4.489320, 1.146063, 1.127262
39.193724, -4.524206, 1.158937, 1.117805
39.101172, -4.562075, 1.165158, 1.099932
39.011857, -4.606532, 1.154910, 1.087489
38.929358, -4.662662, 1.135452, 1.080475
38.856616, -4.730793, 1.108982, 1.084186
38.792375, -4.807326, 1.079525, 1.101267
38.730589, -4.885955, 1.039186, 1.118575
38.666393, -4.962586, 1.000452, 1.111810
38.594076, -5.031208, 0.965814, 1.090679
38.509549, -5.083390, 0.934819, 1.070045
38.416640, -5.119758, 0.902172, 1.034389
38.320455, -5.146867, 0.876267, 0.993643
38.223237, -5.170277, 0.855271, 0.947285
38.126912, -5.196870, 0.847579, 0.894570
38.033235, -5.231543, 0.842738, 0.842986
37.940848, -5.269808, 0.829683, 0.796561
37.847492, -5.305605, 0.815136, 0.768167
37.752770, -5.337588, 0.800068, 0.750611
37.656338, -5.363809, 0.788620, 0.755520
37.557985, -5.381106, 0.783167, 0.768688
37.458779, -5.393679, 0.779163, 0.780136
37.359181, -5.401571, 0.783824, 0.787127
37.259260, -5.401280, 0.794140, 0.792805
37.159338, -5.397329, 0.803643, 0.805181
37.060151, -5.386369, 0.805407, 0.810113
36.962068, -5.367014, 0.814208, 0.818914
36.864930, -5.343357, 0.819140, 0.824140
36.769438, -5.313898, 0.827986, 0.828575
36.674581, -5.282256, 0.836606, 0.833235
36.579846, -5.250256, 0.840860, 0.839140
36.485643, -5.216707, 0.846765, 0.840385
36.392563, -5.180230, 0.850113, 0.841063
36.300469, -5.141264, 0.851697, 0.845204
36.208532, -5.101923, 0.859072, 0.848371
36.118200, -5.059166, 0.866335, 0.861652
36.029842, -5.012355, 0.874502, 0.876131
35.943491, -4.961991, 0.884661, 0.883122
35.858615, -4.909116, 0.891199, 0.890860
35.772659, -4.858061, 0.893665, 0.895656
35.688786, -4.803845, 0.898529, 0.897285
35.607989, -4.744930, 0.898801, 0.891991
35.528461, -4.684317, 0.899480, 0.889548
35.450049, -4.622261, 0.897036, 0.884502
35.376834, -4.554467, 0.894774, 0.881855
35.311569, -4.478831, 0.889231, 0.876606
35.256450, -4.395736, 0.885633, 0.875973
35.210489, -4.306999, 0.880973, 0.872172
35.171353, -4.215053, 0.881154, 0.869570
35.135374, -4.121750, 0.877149, 0.867534
35.105913, -4.026360, 0.868620, 0.865566
35.079922, -3.929802, 0.862149, 0.854706
35.056558, -3.832618, 0.845633, 0.843077
35.041162, -3.733920, 0.827195, 0.823507
35.035619, -3.634185, 0.807964, 0.802353
35.032341, -3.534245, 0.790837, 0.784276
35.034021, -3.434367, 0.773710, 0.767330
35.044706, -3.335033, 0.757941, 0.749570
35.062378, -3.236649, 0.748348, 0.735588
35.078987, -3.138074, 0.736063, 0.724525
35.100105, -3.040483, 0.732443, 0.725588
35.127021, -2.944181, 0.729932, 0.724072
35.160486, -2.850064, 0.730973, 0.725430
35.203775, -2.760086, 0.730792, 0.736652
35.248992, -2.670910, 0.732692, 0.751267
35.295991, -2.582686, 0.737986, 0.759344
35.349734, -2.498470, 0.744525, 0.764186
35.409994, -2.418742, 0.753620, 0.763575
35.469945, -2.338742, 0.763281, 0.768756
35.524782, -2.255189, 0.773281, 0.772285
35.582531, -2.173705, 0.776403, 0.771787
35.642708, -2.093844, 0.782195, 0.773348
35.704982, -2.015649, 0.786516, 0.772986
35.770241, -1.939889, 0.786923, 0.775407
35.836767, -1.865230, 0.789434, 0.783846
35.904596, -1.791758, 0.793371, 0.786380
35.974311, -1.720079, 0.794819, 0.789774
36.043526, -1.647918, 0.798552, 0.797489
36.111807, -1.574858, 0.802805, 0.797828
36.179922, -1.501644, 0.809570, 0.796086
36.250318, -1.430668, 0.810837, 0.789027
36.321591, -1.360528, 0.807059, 0.780339
36.396401, -1.294328, 0.800226, 0.768643
36.474800, -1.232269, 0.790566, 0.757557
36.554408, -1.171753, 0.774774, 0.747014
36.632051, -1.108799, 0.757647, 0.743484
36.709080, -1.045037, 0.746833, 0.743054
36.784901, -0.979868, 0.747964, 0.748507
36.861190, -0.915240, 0.768733, 0.762624
36.931544, -0.844619, 0.792059, 0.778032
36.990836, -0.764363, 0.815000, 0.795814
37.042924, -0.679048, 0.836606, 0.817059
37.093944, -0.593047, 0.831742, 0.836154
37.147401, -0.508554, 0.832195, 0.850950
37.211753, -0.432700, 0.836968, 0.859299
37.281978, -0.361511, 0.843824, 0.857285
37.353994, -0.292167, 0.842602, 0.849457
37.427399, -0.224258, 0.832059, 0.842353
37.503952, -0.160016, 0.809412, 0.832964
37.581243, -0.096579, 0.780498, 0.822421
37.659829, -0.034792, 0.765226, 0.805543
37.743755, 0.019297, 0.758801, 0.782376
37.831881, 0.066481, 0.755249, 0.763190
